Date,Total_Value,Cash_Accumulated
2017-03-09,118328.42200827599,73000
2017-03-10,118741.85901999474,73000
2017-03-13,118812.58167624474,73000
2017-03-14,118410.01868796349,73000
2017-03-15,119394.65735983849,73000
2017-03-16,119193.38001608849,73000
2017-03-17,118954.01868796349,73000
2017-03-20,118850.65735983849,73000
2017-03-21,117332.90101218224,73000
2017-03-22,117028.26234030724,73000
2017-03-23,116908.58167624474,73000
2017-03-24,116870.49769186974,73000
2017-03-27,116680.10267233849,73000
2017-03-28,117545.06068015099,73000
2017-03-29,117719.13636374474,73000
2017-03-30,118034.65735983849,73000
2017-03-31,118751.78333640099,74000
2017-04-03,118603.82099509239,74000
2017-04-04,118669.57831931114,74000
2017-04-05,118307.8963124752,74000
2017-04-06,118614.78333640099,74000
2017-04-07,118510.66199851036,74000
2017-04-10,118592.8586537838,74000
2017-04-11,118444.8963124752,74000
2017-04-12,117957.17664694786,74000
2017-04-13,117173.54066061974,74000
2017-04-17,118198.29798483849,74000
2017-04-18,117874.97999167442,74000
2017-04-19,117617.41932272911,74000
2017-04-20,118576.41932272911,74000
2017-04-21,118231.17664694786,74000
2017-04-24,119491.57831931114,74000
2017-04-25,120209.45698142052,74000
2017-04-26,120121.78333640099,74000
2017-04-27,120214.94233298302,74000
2017-04-28,120984.78333640099,75000
2017-05-01,121277.87266135216,75000
2017-05-02,121316.57827353477,75000
2017-05-03,121194.91759848595,75000
2017-05-04,121305.51591086388,75000
2017-05-05,121792.15861105919,75000
2017-05-08,121797.69401144981,75000
2017-05-09,121642.84624838829,75000
2017-05-10,121869.57827353477,75000
2017-05-11,121620.72996115685,75000
2017-05-12,121432.71198630333,75000
2017-05-15,122046.54232382774,75000
2017-05-16,122024.41759848595,75000
2017-05-17,119862.19401144981,75000
2017-05-18,120299.06029868126,75000
2017-05-19,121045.6136739254,75000
2017-05-22,121720.26591086388,75000
2017-05-23,121958.06029868126,75000
2017-05-24,122251.14962363243,75000
2017-05-25,122820.7389485836,75000
2017-05-26,122826.26591086388,75000
2017-05-30,122710.14063620567,75000
2017-05-31,123682.4889485836,76000
2017-06-01,124646.09656882286,76000
2017-06-02,125036.00336813927,76000
2017-06-05,124952.44826865196,76000
2017-06-06,124595.96860861778,76000
2017-06-07,124802.05588889122,76000
2017-06-08,124846.61690878868,76000
2017-06-09,124701.79996848106,76000
2017-06-12,124651.67200827599,76000
2017-06-13,125258.79996848106,76000
2017-06-14,125125.11690878868,76000
2017-06-15,124874.46860861778,76000
2017-06-16,124907.8872487545,76000
2017-06-19,125927.19826865196,76000
2017-06-20,125102.8406484127,76000
2017-06-21,125052.71268820763,76000
2017-06-22,124980.29996848106,76000
2017-06-23,124629.3872487545,76000
2017-06-26,124668.38132834435,76000
2017-06-27,123676.92200827599,76000
2017-06-28,124768.6372487545,76000
2017-06-29,123693.63132834435,76000
2017-06-30,124899.71860861778,77000
2017-07-03,125175.10169577599,77000
2017-07-05,125394.28135275841,77000
2017-07-06,124270.28135275841,77000
2017-07-07,125057.07792258263,77000
2017-07-10,125186.34409689903,77000
2017-07-11,125090.79655051231,77000
2017-07-12,126029.34409689903,77000
2017-07-13,126242.8982656002,77000
2017-07-14,126816.14066672325,77000
2017-07-17,126832.9999806881,77000
2017-07-18,126928.53895163536,77000
2017-07-19,127597.32032370567,77000
2017-07-20,127636.65586447716,77000
2017-07-21,127546.74238181114,77000
2017-07-24,127501.78135275841,77000
2017-07-25,127805.25757956505,77000
2017-07-26,127844.60169577599,77000
2017-07-27,127692.85929465294,77000
2017-07-28,127546.74238181114,77000
2017-07-31,128473.67963767052,78000
2017-08-01,128762.33652853966,78000
2017-08-02,128835.91929221153,78000
2017-08-03,128609.52274680138,78000
2017-08-04,128824.59687399864,78000
2017-08-07,129034.02274680138,78000
2017-08-08,128779.31583762169,78000
2017-08-09,128705.74171042442,78000
2017-08-10,126939.81583762169,78000
2017-08-11,127109.61756491661,78000
2017-08-14,128354.81583762169,78000
2017-08-15,128366.13825583458,78000
2017-08-16,128569.89860129356,78000
2017-08-17,126571.91929221153,78000
2017-08-18,126339.85721945763,78000
2017-08-21,126492.67963767052,78000
2017-08-22,127771.83652853966,78000
2017-08-23,127336.02274680138,78000
2017-08-24,127041.70032858849,78000
2017-08-25,127319.04343771935,78000
2017-08-28,127364.31583762169,78000
2017-08-29,127460.54343771935,78000
2017-08-30,128094.46067404747,78000
2017-08-31,129847.24171042442,79000
2017-09-01,130069.93136191368,79000
2017-09-05,129110.64683127403,79000
2017-09-06,129561.74171042442,79000
2017-09-07,129533.18996787071,79000
2017-09-08,129333.33648276329,79000
2017-09-11,130743.70717978477,79000
2017-09-12,131223.35380148888,79000
2017-09-13,131303.29345297813,79000
2017-09-14,131257.6124074459,79000
2017-09-15,131440.32787680626,79000
2017-09-18,131668.7331044674,79000
2017-09-19,131828.6124074459,79000
2017-09-20,131229.0606648922,79000
2017-09-21,130857.91414999962,79000
2017-09-22,130840.77613425255,79000
2017-09-25,130646.638225317,79000
2017-09-26,130692.31927084923,79000
2017-09-27,131200.5089223385,79000
2017-09-28,131354.68136191368,79000
2017-09-29,132822.89683127403,80000
2017-10-02,133380.64753317833,80000
2017-10-03,133650.89823508263,80000
2017-10-04,133834.9024465084,80000
2017-10-05,134628.39648032188,80000
2017-10-06,134501.8957784176,80000
2017-10-09,134266.1524465084,80000
2017-10-10,134605.40034079552,80000
2017-10-11,134823.9031484127,80000
2017-10-12,134616.90279746056,80000
2017-10-13,134766.39963889122,80000
2017-10-16,134979.14683127403,80000
2017-10-17,135065.40209555626,80000
2017-10-18,135186.14718222618,80000
2017-10-19,135255.1531484127,80000
2017-10-20,135927.90209555626,80000
2017-10-23,135433.4017446041,80000
2017-10-24,135623.15279746056,80000
2017-10-25,134973.39998984337,80000
2017-10-26,135099.90069174767,80000
2017-10-27,136249.90069174767,80000
2017-10-30,135755.40034079552,80000
2017-10-31,136910.65279746056,81000
2017-11-01,137148.03608298302,81000
2017-11-02,137205.93961691856,81000
2017-11-03,137663.34572958946,81000
2017-11-06,137871.78608298302,81000
2017-11-07,137813.89138388634,81000
2017-11-08,138016.53608298302,81000
2017-11-09,137518.59572958946,81000
2017-11-10,137437.53608298302,81000
2017-11-13,137599.66421103477,81000
2017-11-14,137263.8431508541,81000
2017-11-15,136563.249263525,81000
2017-11-16,137727.03608298302,81000
2017-11-17,137356.47643637657,81000
2017-11-20,137535.97385764122,81000
2017-11-21,138450.78608298302,81000
2017-11-22,138352.35714316368,81000
2017-11-24,138641.85714316368,81000
2017-11-27,138601.3317372799,81000
2017-11-28,139973.55891013145,81000
2017-11-29,139921.45103049278,81000
2017-11-30,142091.03350424767,82000
2017-12-01,141828.67638754845,82000
2017-12-04,141677.0995900631,82000
2017-12-05,141175.71923422813,82000
2017-12-06,141169.89243674278,82000
2017-12-07,141636.2942159176,82000
2017-12-08,142405.8495900631,82000
2017-12-11,142866.41567587852,82000
2017-12-12,143111.28350424767,82000
2017-12-13,143076.2960317135,82000
2017-12-14,142510.7942159176,82000
2017-12-15,143705.93709921837,82000
2017-12-18,144597.92638754845,82000
2017-12-19,144073.22994589806,82000
2017-12-20,143962.4585225582,82000
2017-12-21,144253.9585225582,82000
2017-12-22,144224.8067433834,82000
2017-12-26,143367.7960317135,82000
2017-12-27,143449.41567587852,82000
2017-12-28,143717.5995900631,82000
2017-12-29,144222.0460317135,83000
2018-01-02,145278.64782309532,83000
2018-01-03,146141.53853964806,83000
2018-01-04,146781.36638998985,83000
2018-01-05,147720.56997275352,83000
2018-01-08,148025.8124806881,83000
2018-01-09,148336.92176413536,83000
2018-01-10,148084.5071065426,83000
2018-01-11,149176.32746481895,83000
2018-01-12,150162.49212241173,83000
2018-01-16,149616.57746481895,83000
2018-01-17,151060.601405859,83000
2018-01-18,150855.14782309532,83000
2018-01-19,151494.97567343712,83000
2018-01-22,152710.06997275352,83000
2018-01-23,153056.39782309532,83000
2018-01-24,152980.08495688438,83000
2018-01-25,153050.52209067345,83000
2018-01-26,154829.1313741207,83000
2018-01-29,153760.80498862267,83000
2018-01-30,152123.06997275352,83000
2018-01-31,153263.94424033165,84000
2018-02-01,153110.29650473595,84000
2018-02-02,149836.15145468712,84000
2018-02-05,143689.74604392052,84000
2018-02-06,146343.33929038048,84000
2018-02-07,145545.48568320274,84000
2018-02-08,140143.74604392052,84000
2018-02-09,142300.90145468712,84000
2018-02-12,144251.203258276,84000
2018-02-13,144735.81856894493,84000
2018-02-14,146627.01676535606,84000
2018-02-15,148524.13073325157,84000
2018-02-16,148506.40145468712,84000
2018-02-20,147608.0789296627,84000
2018-02-21,146833.8703725338,84000
2018-02-22,147011.17217612267,84000
2018-02-23,149422.453258276,84000
2018-02-26,151142.2564046383,84000
2018-02-27,149215.59965109825,84000
2018-02-28,148560.79784750938,85000
2018-03-01,146603.25184226036,85000
2018-03-02,147382.70038962364,85000
2018-03-05,149072.49821066856,85000
2018-03-06,149447.351115942,85000
2018-03-07,149381.90075278282,85000
2018-03-08,150078.04966330528,85000
2018-03-09,152672.25002646446,85000
2018-03-12,152523.50002646446,85000
2018-03-13,151517.94857382774,85000
2018-03-14,150720.65075278282,85000
2018-03-15,150577.8474843502,85000
2018-03-16,150732.55329489708,85000
2018-03-19,148721.45038962364,85000
2018-03-20,148983.25184226036,85000
2018-03-21,148638.15075278282,85000
2018-03-22,144949.15256857872,85000
2018-03-23,141867.04784750938,85000
2018-03-26,145103.8493001461,85000
2018-03-27,142592.94857382774,85000
2018-03-28,142194.29966330528,85000
2018-03-29,144241.101115942,85000
2018-04-02,140909.0974843502,85000
2018-04-03,142694.0974843502,85000
2018-04-04,144336.30329489708,85000
2018-04-05,145377.55329489708,85000
2018-04-06,142182.39712119102,85000
2018-04-09,142759.54784750938,85000
2018-04-10,145109.7960317135,85000
2018-04-11,144342.25002646446,85000
2018-04-12,145550.0993001461,85000
2018-04-13,145145.50365805626,85000
2018-04-16,146323.601115942,85000
2018-04-17,147894.40075278282,85000
2018-04-18,147977.70038962364,85000
2018-04-19,147168.50002646446,85000
2018-04-20,145978.50002646446,85000
2018-04-23,145913.04966330528,85000
2018-04-24,143925.75184226036,85000
2018-04-25,144294.64893698692,85000
2018-04-26,145776.20220541954,85000
2018-04-27,145930.89893698692,85000
2018-04-30,145740.89893698692,86000
2018-05-01,146052.38149619102,86000
2018-05-02,145058.0393025875,86000
2018-05-03,144716.61405539513,86000
2018-05-04,146633.4122273922,86000
2018-05-07,147088.64893698692,86000
2018-05-08,147082.6622273922,86000
2018-05-09,148508.27601218224,86000
2018-05-10,149897.96039938927,86000
2018-05-11,150263.35076498985,86000
2018-05-14,150431.07003378868,86000
2018-05-15,149400.7893025875,86000
2018-05-16,150035.72784018517,86000
2018-05-17,149909.94295859337,86000
2018-05-18,149538.5567433834,86000
2018-05-21,150634.72784018517,86000
2018-05-22,150203.447108984,86000
2018-05-23,150670.66637778282,86000
2018-05-24,150383.14893698692,86000
2018-05-25,150005.77601218224,86000
2018-05-29,148274.66637778282,86000
2018-05-30,150227.4122273922,86000
2018-05-31,150257.02601218224,87000
2018-06-01,151836.8922688961,87000
2018-06-04,152506.2226369381,87000
2018-06-05,152717.2671163082,87000
2018-06-06,153935.32969260216,87000
2018-06-07,153862.9726369381,87000
2018-06-08,154345.37447714806,87000
2018-06-11,154544.35638022423,87000
2018-06-12,154803.64196372032,87000
2018-06-13,154188.58858847618,87000
2018-06-14,154634.8026998043,87000
2018-06-15,154502.15116477013,87000
2018-06-18,154134.32079672813,87000
2018-06-19,153549.41006064415,87000
2018-06-20,153826.79410910606,87000
2018-06-21,152868.0171163082,87000
2018-06-22,153139.37447714806,87000
2018-06-25,151022.83858847618,87000
2018-06-26,151354.49042868614,87000
2018-06-27,150100.24932456017,87000
2018-06-28,150311.3030049801,87000
2018-06-29,151691.18674826622,88000
2018-07-02,151867.2219350338,88000
2018-07-03,151254.14600729942,88000
2018-07-05,152547.0589711666,88000
2018-07-06,153815.68674826622,88000
2018-07-09,155175.3700826168,88000
2018-07-10,155715.60897421837,88000
2018-07-11,154653.3497121334,88000
2018-07-12,155976.6145284176,88000
2018-07-13,156110.15526938438,88000
2018-07-16,156013.033046484,88000
2018-07-17,156680.73675131798,88000
2018-07-18,156966.02749228477,88000
2018-07-19,156371.1608235836,88000
2018-07-20,156225.48675131798,88000
2018-07-23,156522.9108235836,88000
2018-07-24,157257.37563681602,88000
2018-07-25,158695.96267294884,88000
2018-07-26,158228.57934165,88000
2018-07-27,157202.74785971642,88000
2018-07-30,156298.3237874508,88000
2018-07-31,158087.41637778282,89000
2018-08-01,157891.89190268517,89000
2018-08-02,158692.31905722618,89000
2018-08-03,159468.2823445797,89000
2018-08-06,160067.06905722618,89000
2018-08-07,160513.08712363243,89000
2018-08-08,160427.55681967735,89000
2018-08-09,160225.91637778282,89000
2018-08-10,159138.33712363243,89000
2018-08-13,158539.56905722618,89000
2018-08-14,159559.92861533165,89000
2018-08-15,158386.81905722618,89000
2018-08-16,159669.904140234,89000
2018-08-17,160201.47115683556,89000
2018-08-20,160555.8615987301,89000
2018-08-21,160904.13607382774,89000
2018-08-22,160855.2456319332,89000
2018-08-23,160623.06264853477,89000
2018-08-24,161631.22756552696,89000
2018-08-27,162847.1115987301,89000
2018-08-28,162938.75786948204,89000
2018-08-29,163830.81264853477,89000
2018-08-30,163164.8248860836,89000
2018-08-31,164170.94085288048,90000
2018-09-04,163943.39385581017,90000
2018-09-05,163482.14385581017,90000
2018-09-06,163002.4446065426,90000
2018-09-07,162608.83559775352,90000
2018-09-10,162916.33559775352,90000
2018-09-11,163531.33559775352,90000
2018-09-12,163549.7848470211,90000
2018-09-13,164478.44085288048,90000
2018-09-14,164564.531093359,90000
2018-09-17,163635.89385581017,90000
2018-09-18,164527.63259482384,90000
2018-09-19,164712.14385581017,90000
2018-09-20,166034.39010214806,90000
2018-09-21,165917.5386006832,90000
2018-09-24,165364.04235434532,90000
2018-09-25,165161.08184409142,90000
2018-09-26,163937.2378499508,90000
2018-09-27,164392.33184409142,90000
2018-09-28,165373.88259482384,91000
2018-10-01,165986.70544028282,91000
2018-10-02,165968.13619589806,91000
2018-10-03,166110.4941060543,91000
2018-10-04,164748.70544028282,91000
2018-10-05,163820.20544028282,91000
2018-10-08,163776.87090659142,91000
2018-10-09,163566.41317343712,91000
2018-10-10,158286.34392905235,91000
2018-10-11,154956.12090659142,91000
2018-10-12,157048.34392905235,91000
2018-10-15,156187.93430685997,91000
2018-10-16,159511.9518392086,91000
2018-10-17,159567.67846274376,91000
2018-10-18,157326.89204001427,91000
2018-10-19,157203.09392905235,91000
2018-10-22,156553.14204001427,91000
2018-10-23,155612.25939536095,91000
2018-10-24,150969.75939536095,91000
2018-10-25,153674.7863729,91000
2018-10-26,141738.5277850628,91000
2018-10-29,134160.85321974754,91000
2018-10-30,139345.57735037804,91000
2018-10-31,149746.45017695427,92000
2018-11-01,156285.49761652946,92000
2018-11-02,149287.57061457634,92000
2018-11-05,147824.8954284191,92000
2018-11-06,150951.01586604118,92000
2018-11-07,164832.13630366325,92000
2018-11-08,162021.49761652946,92000
2018-11-09,153790.3297393322,92000
2018-11-12,140282.05236506462,92000
2018-11-13,140224.6910521984,92000
2018-11-14,136668.3771789074,92000
2018-11-15,143981.77499079704,92000
2018-11-16,142404.3771789074,92000
2018-11-19,128752.69105219841,92000
2018-11-20,121611.3771789074,92000
2018-11-21,122016.37595820427,92000
2018-11-23,119314.45853495598,92000
2018-11-26,127504.65310549736,92000
2018-11-27,128827.4715411663,92000
2018-11-28,141042.40197062492,92000
2018-11-29,139747.73454737663,92000
2018-11-30,143674.8063876629,93000
2018-12-03,151043.86287474632,93000
2018-12-04,134435.1561448574,93000
2018-12-06,136390.78475260735,93000
2018-12-07,133228.53939127922,93000
2018-12-10,133387.75408244133,93000
2018-12-11,133426.17972636223,93000
2018-12-12,134161.84609293938,93000
2018-12-13,134117.92508769035,93000
2018-12-14,131647.42508769035,93000
2018-12-17,128271.07006144524,93000
2018-12-18,128221.66207194328,93000
2018-12-19,118951.28467440605,93000
2018-12-20,114174.69522356987,93000
2018-12-21,111907.2501552105,93000
2018-12-24,108825.71200823784,93000
2018-12-26,114330.9867579937,93000
2018-12-27,115956.98890662193,93000
2018-12-28,115478.75870394707,93000
2018-12-31,119093.12273097038,94000
2019-01-02,120797.20130610466,94000
2019-01-03,109093.69326853752,94000
2019-01-04,123047.87875914574,94000
2019-01-07,126970.48768401146,94000
2019-01-08,130635.8707215786,94000
2019-01-09,133722.5077779293,94000
2019-01-10,135008.61268401146,94000
2019-01-11,133400.98768401146,94000
2019-01-14,129928.51179671288,94000
2019-01-15,137130.67719340324,94000
2019-01-16,137323.5843436718,94000
2019-01-17,140538.8343436718,94000
2019-01-18,144397.13679671288,94000
2019-01-22,136423.31826853752,94000
2019-01-23,136551.9312121868,94000
2019-01-24,138963.3687121868,94000
2019-01-25,143914.84439063072,94000
2019-01-28,138609.68924975395,94000
2019-01-29,134687.08032488823,94000
2019-01-30,144782.96336245537,94000
2019-01-31,152149.15689063072,95000
2019-02-01,150207.2618291378,95000
2019-02-04,155709.31429839134,95000
2019-02-05,159819.67077994347,95000
2019-02-06,158557.4377553463,95000
2019-02-07,152084.4377553463,95000
2019-02-08,152861.1908414364,95000
2019-02-11,152505.17386603355,95000
2019-02-12,159107.6368291378,95000
2019-02-13,159431.28189063072,95000
2019-02-14,160013.85287833214,95000
2019-02-15,161923.38837218285,95000
2019-02-19,162894.348249197,95000
2019-02-20,162764.88528609276,95000
2019-02-21,160920.08127379417,95000
2019-02-22,164415.49485373497,95000
2019-02-25,166227.93929839134,95000
2019-02-26,166745.77880454063,95000
2019-02-27,166227.93929839134,95000
2019-02-28,166192.26028609276,96000
2019-03-01,169513.38177657127,96000
2019-03-04,169545.93631148338,96000
2019-03-05,169969.2197892666,96000
2019-03-06,167038.81482100487,96000
2019-03-07,160950.09829878807,96000
2019-03-08,160038.42227339745,96000
2019-03-11,170034.3412797451,96000
2019-03-12,172801.93631148338,96000
2019-03-13,176546.3412797451,96000
2019-03-14,175764.8958146572,96000
2019-03-15,180127.93631148338,96000
2019-03-18,181755.93631148338,96000
2019-03-19,183579.30078291893,96000
2019-03-20,185630.57184004784,96000
2019-03-21,194226.42227339745,96000
2019-03-22,181528.01730513573,96000
2019-03-25,180388.42227339745,96000
2019-03-26,182862.97680830956,96000
2019-03-27,179281.38177657127,96000
2019-03-28,180420.97680830956,96000
2019-03-29,185490.97680830956,97000
2019-04-01,192791.43780970573,97000
2019-04-02,194919.3803050518,97000
2019-04-03,198291.33880877495,97000
2019-04-04,197996.70080924034,97000
2019-04-05,200975.81280970573,97000
2019-04-08,202547.2113111019,97000
2019-04-09,200321.0603120327,97000
2019-04-10,203562.07830691338,97000
2019-04-11,202023.41181063652,97000
2019-04-12,204511.46880412102,97000
2019-04-15,204675.15380644798,97000
2019-04-16,206672.1433045864,97000
2019-04-17,208734.5968129635,97000
2019-04-18,209389.34931063652,97000
2019-04-22,211157.17730784416,97000
2019-04-23,219177.85481715202,97000
2019-04-24,217049.9372985363,97000
2019-04-25,219472.5053050518,97000
2019-04-26,220258.1983115673,97000
2019-04-29,221436.75030970573,97000
2019-04-30,217362.4278190136,98000
2019-05-01,214862.9958846569,98000
2019-05-02,212231.9858481884,98000
2019-05-03,222229.78885912895,98000
2019-05-06,218250.4043700695,98000
2019-05-07,205555.8273627758,98000
2019-05-08,203747.01737189293,98000
2019-05-09,200524.0438773632,98000
2019-05-10,201083.1253554821,98000
2019-05-13,180298.22635912895,98000
2019-05-14,185954.88037371635,98000
2019-05-15,193683.4378554821,98000
2019-05-16,199734.73835730553,98000
2019-05-17,193519.00286459923,98000
2019-05-20,183817.1878554821,98000
2019-05-21,189342.28885912895,98000
2019-05-22,186875.72635912895,98000
2019-05-23,178061.8753554821,98000
2019-05-24,177798.78187918663,98000
2019-05-28,175891.30085730553,98000
2019-05-29,171484.3753554821,98000
2019-05-30,173523.39684271812,98000
2019-05-31,166169.9813773632,99000
2019-06-03,155548.88428473473,99000
2019-06-04,168155.22632861137,99000
2019-06-05,171861.0227944851,99000
2019-06-06,175831.525318861,99000
2019-06-07,185857.03377985954,99000
2019-06-10,192639.9813773632,99000
2019-06-11,193367.8977944851,99000
2019-06-12,190092.24236273766,99000
2019-06-13,193202.462818861,99000
2019-06-14,190687.81837248802,99000
2019-06-17,194162.0033481121,99000
2019-06-18,202566.2313773632,99000
2019-06-19,204948.5227944851,99000
2019-06-20,210573.400318861,99000
2019-06-21,209613.8597896099,99000
2019-06-24,209547.69589686394,99000
2019-06-25,198827.34034323692,99000
2019-06-26,201341.9847896099,99000
2019-06-27,203525.75928473473,99000
2019-06-28,205386.0413529873,100000
2019-07-01,213565.55099272728,100000
2019-07-02,216159.0469338894,100000
2019-07-03,220947.02968382835,100000
2019-07-05,219517.27866911888,100000
2019-07-08,214895.53069853783,100000
2019-07-09,218120.78475737572,100000
2019-07-10,224571.2928750515,100000
2019-07-11,223972.79186034203,100000
2019-07-12,227730.03272795677,100000
2019-07-15,229658.5388162136,100000
2019-07-16,226400.0276544094,100000
2019-07-17,223041.79591917992,100000
2019-07-18,224006.04896330833,100000
2019-07-19,218586.28272795677,100000
2019-07-22,223740.0428750515,100000
2019-07-23,228062.5276544094,100000
2019-07-24,232917.0499780178,100000
2019-07-25,226267.0499780178,100000
2019-07-26,232983.5388162136,100000
2019-07-29,230822.28374266624,100000
2019-07-30,227730.03272795677,100000
2019-07-31,219120.78475737572,101000
2019-08-01,216047.76087355614,101000
2019-08-02,206160.62393164635,101000
2019-08-05,184515.80546069145,101000
2019-08-06,186891.31510424614,101000
2019-08-07,187018.59150195122,101000
2019-08-08,190666.6925151348,101000
2019-08-09,189337.5506389141,101000
2019-08-12,187117.5602824688,101000
2019-08-13,190016.26459765434,101000
2019-08-14,184296.63718676567,101000
2019-08-15,184876.38236498833,101000
2019-08-16,187584.18287158012,101000
2019-08-19,189889.009775877,101000
2019-08-20,188418.43769335747,101000
2019-08-21,189945.5602824688,101000
2019-08-22,189874.85596728325,101000
2019-08-23,185003.63718676567,101000
2019-08-26,187053.93287158012,101000
2019-08-27,186318.64683032036,101000
2019-08-28,187612.4689128399,101000
2019-08-29,190051.60596728325,101000
2019-08-30,190973.84632372856,102000
2019-09-03,189915.93158984184,102000
2019-09-04,191946.5428569317,102000
2019-09-05,194481.248057127,102000
2019-09-06,194623.23505663872,102000
2019-09-09,194672.94025683403,102000
2019-09-10,194715.5385234356,102000
2019-09-11,196114.2393901348,102000
2019-09-12,196689.33765673637,102000
2019-09-13,196639.63245654106,102000
2019-09-16,195993.55152392387,102000
2019-09-17,196526.05152392387,102000
2019-09-18,196646.7393901348,102000
2019-09-19,196604.14112353325,102000
2019-09-20,195553.33332324028,102000
2019-09-23,195688.23505663872,102000
2019-09-24,194069.43592333794,102000
2019-09-25,195255.14545702934,102000
2019-09-26,193948.748057127,102000
2019-09-27,192862.44892382622,102000
2019-09-30,194813.84632372856,103000
2019-10-01,192471.9271953106,103000
2019-10-02,189080.4271953106,103000
2019-10-03,190579.83155322075,103000
2019-10-04,193221.61847949028,103000
2019-10-07,192393.3758647442,103000
2019-10-08,189408.86109423637,103000
2019-10-09,191172.4419658184,103000
2019-10-10,192471.9271953106,103000
2019-10-11,194478.26545214653,103000
2019-10-14,194299.76545214653,103000
2019-10-15,196177.58893847466,103000
2019-10-16,195870.55237841606,103000
2019-10-17,196398.9271953106,103000
2019-10-18,195592.10370898247,103000
2019-10-21,196955.84632372856,103000
2019-10-22,196263.26545214653,103000
2019-10-23,196841.60370898247,103000
2019-10-24,197162.91242480278,103000
2019-10-25,197984.00806689262,103000
2019-10-28,199133.53760790825,103000
2019-10-29,199005.02283740044,103000
2019-10-30,199704.75068163872,103000
2019-10-31,200062.1332499981,104000
2019-11-01,201964.85077929497,104000
2019-11-04,202769.0072734356,104000
2019-11-05,202510.51587939262,104000
2019-11-06,202618.2114970684,104000
2019-11-07,203336.2114970684,104000
2019-11-08,203831.6332499981,104000
2019-11-11,203436.74201464653,104000
2019-11-12,203838.82026171684,104000
2019-11-13,203924.97675585747,104000
2019-11-14,204197.82026171684,104000
2019-11-15,205719.97675585747,104000
2019-11-18,205849.2114970684,104000
2019-11-19,205748.70289111137,104000
2019-11-20,205023.51587939262,104000
2019-11-21,204707.59412646294,104000
2019-11-22,205159.9376323223,104000
2019-11-25,206718.0072734356,104000
2019-11-26,207134.4376323223,104000
2019-11-27,208110.92902636528,104000
2019-11-29,208313.9376323223,105000
2019-12-02,206619.58323168755,105000
2019-12-03,205170.38819384575,105000
2019-12-04,206482.59147143364,105000
2019-12-05,206864.7425944805,105000
2019-12-06,208703.28379321098,105000
2019-12-09,208068.80027270317,105000
2019-12-10,207874.13819384575,105000
2019-12-11,208414.88819384575,105000
2019-12-12,210246.2123515606,105000
2019-12-13,210325.53379321098,105000
2019-12-16,211810.79203295708,105000
2019-12-17,211854.05027270317,105000
2019-12-18,211868.4623515606,105000
2019-12-19,212748.08323168755,105000
2019-12-20,213829.58323168755,105000
2019-12-23,213007.65467333794,105000
2019-12-24,213007.65467333794,105000
2019-12-26,214096.37171435356,105000
2019-12-27,214096.37171435356,105000
2019-12-30,212921.13819384575,105000
2019-12-31,214469.08323168755,106000
2020-01-02,216368.60181689262,106000
2020-01-03,214788.08500170708,106000
2020-01-06,215592.84650683403,106000
2020-01-07,214998.34119677544,106000
2020-01-08,216107.59031176567,106000
2020-01-09,217601.08854174614,106000
2020-01-10,216977.59916186333,106000
2020-01-13,218413.08500170708,106000
2020-01-14,218123.0894267559,106000
2020-01-15,218608.84916186333,106000
2020-01-16,220435.84119677544,106000
2020-01-17,221182.59031176567,106000
2020-01-21,220725.8367717266,106000
2020-01-22,220783.84916186333,106000
2020-01-23,221001.34031176567,106000
2020-01-24,218985.84119677544,106000
2020-01-27,215505.8500468731,106000
2020-01-28,217840.35093188286,106000
2020-01-29,217622.83765673637,106000
2020-01-30,218304.3394267559,106000
2020-01-31,215389.34385180473,107000
2020-02-03,216954.53940844536,107000
2020-02-04,220296.05674242973,107000
2020-02-05,222785.82651782036,107000
2020-02-06,223542.95273852348,107000
2020-02-07,222407.25229907036,107000
2020-02-10,224001.5740764141,107000
2020-02-11,224409.25229907036,107000
2020-02-12,225850.70029711723,107000
2020-02-13,225632.30918383598,107000
2020-02-14,226010.8611857891,107000
2020-02-18,225392.05674242973,107000
2020-02-19,226476.7918498516,107000
2020-02-20,225588.63096117973,107000
2020-02-21,223251.73496508598,107000
2020-02-24,215789.73496508598,107000
2020-02-25,209310.53940844536,107000
2020-02-26,208385.98740649223,107000
2020-02-27,199154.95273852348,107000
2020-02-28,198953.73496508598,108000
2020-03-02,207832.89853930473,108000
2020-03-03,202101.3483684063,108000
2020-03-04,210475.43015551567,108000
2020-03-05,203426.26658129692,108000
2020-03-06,200015.14390063286,108000
2020-03-09,184584.58256030083,108000
2020-03-10,193148.9803264141,108000
2020-03-11,183574.41898608208,108000
2020-03-12,165823.41898608208,108000
2020-03-13,181312.54166674614,108000
2020-03-16,160033.3074748516,108000
2020-03-17,186110.02616381645,108000
2020-03-18,175938.74738574028,108000
2020-03-19,180011.45170283318,108000
2020-03-20,172177.8591735363,108000
2020-03-23,166891.86817622185,108000
2020-03-24,182807.02468562126,108000
2020-03-25,178568.5507209301,108000
2020-03-26,207650.29700160027,108000
2020-03-27,186080.2895629406,108000
2020-03-30,205635.9789226055,108000
2020-03-31,200928.73636126518,109000
2020-04-01,176003.3120048046,109000
2020-04-02,180118.93865275383,109000
2020-04-03,177458.18007731438,109000
2020-04-06,189524.95580363274,109000
2020-04-07,189626.09960246086,109000
2020-04-08,196060.15105509758,109000
